cf1,cf2
0.481,0.031
0.462,0.074
0.447,0.141
0.504,0.260
0.539,0.410
0.520,0.464
0.504,0.415
0.463,0.286
0.399,0.155
0.411,0.021
0.449,0.000
0.471,0.000
0.499,0.000
0.529,0.000
0.548,0.000
0.551,0.000
0.557,0.000
0.529,0.000
0.507,0.000
0.494,0.000
0.490,0.000
0.496,0.000
0.503,0.000
0.508,0.001
0.471,0.083
0.439,0.243
0.461,0.467
0.509,0.557
0.504,0.546
0.493,0.515
0.462,0.483
0.386,0.357
0.348,0.160
0.341,0.020
0.331,0.000
0.300,0.000
0.262,0.000
0.243,0.000
0.248,0.000
0.212,0.000
0.169,0.000
0.167,0.000
0.157,0.000
0.118,0.000
0.092,0.000
0.059,0.000
0.045,0.000
0.033,0.001
0.017,0.063
0.014,0.103
0.020,0.149
0.031,0.171
0.047,0.236
0.072,0.303
0.103,0.256
0.124,0.193
0.141,0.138
0.173,0.014
0.205,0.000
0.249,0.000
0.296,0.000
0.339,0.000
0.368,0.000
0.371,0.000
0.363,0.000
0.359,0.000
0.365,0.000
0.360,0.000
0.351,0.000
0.353,0.000
0.368,0.000
0.369,0.000
0.362,0.023
0.379,0.088
0.401,0.162
0.499,0.196
0.573,0.205
0.581,0.151
0.572,0.165
0.543,0.094
0.563,0.030
0.575,0.000
0.548,0.000
0.533,0.000
0.523,0.000
0.536,0.000
0.551,0.000
0.578,0.000
0.590,0.000
0.610,0.000
0.665,0.000
0.681,0.000
0.739,0.000
0.775,0.000
0.785,0.000
0.779,0.000
0.790,0.013
0.799,0.023
0.818,0.031
0.814,0.037
0.790,0.059
0.752,0.091
0.722,0.110
0.700,0.101
0.676,0.071
0.618,0.008
0.527,0.000
0.560,0.000
0.526,0.000
0.512,0.000
0.471,0.000
0.451,0.000
0.428,0.000
0.419,0.000
0.369,0.000
0.321,0.000
0.294,0.000
0.283,0.000
0.332,0.000
0.350,0.000
0.348,0.051
0.330,0.130
0.341,0.184
0.389,0.185
0.425,0.238
0.412,0.142
0.374,0.099
0.297,0.062
0.248,0.034
0.239,0.001
0.217,0.000
0.158,0.000
0.113,0.000
0.084,0.000
0.067,0.000
0.053,0.000
0.040,0.000
0.039,0.000
0.057,0.000
0.070,0.000
0.082,0.000
0.085,0.000
0.070,0.000
0.055,0.000
0.046,0.006
0.039,0.029
0.027,0.058
0.018,0.069
0.013,0.076
0.012,0.085
0.015,0.060
0.022,0.034
0.044,0.015
0.075,0.000
0.085,0.000
0.087,0.000
0.101,0.000
0.121,0.000
0.128,0.000
0.123,0.000
0.122,0.000
0.129,0.000
0.139,0.000
0.136,0.000
0.129,0.000
0.115,0.000
0.119,0.000
0.149,0.000
0.199,0.065
0.218,0.219
0.207,0.340
0.345,0.419
0.469,0.455
0.546,0.399
0.557,0.314
0.528,0.236
0.529,0.129
0.512,0.008
0.502,0.000
0.492,0.000
0.515,0.000
0.501,0.000
0.483,0.000
0.498,0.000
0.533,0.000
0.545,0.000
0.555,0.000
0.550,0.000
0.519,0.000
0.479,0.000
0.438,0.000
0.403,0.000
0.346,0.111
0.257,0.300
0.182,0.417
0.209,0.538
0.214,0.553
0.199,0.512
0.176,0.462
0.141,0.344
0.134,0.154
0.150,0.005
0.162,0.000
0.175,0.000
0.184,0.000
0.190,0.000
0.184,0.000
0.168,0.000
0.157,0.000
0.156,0.000
0.158,0.000
0.167,0.000
0.175,0.000
0.177,0.000
0.174,0.000
0.178,0.000
0.188,0.019
0.172,0.101
0.123,0.242
0.220,0.285
0.288,0.260
0.314,0.160
0.320,0.110
0.288,0.073
0.270,0.045
0.328,0.002
0.352,0.000
0.356,0.000
0.350,0.000
0.345,0.000
0.345,0.000
0.347,0.000
0.360,0.000
0.382,0.000
0.393,0.000
0.418,0.000
0.433,0.000
0.437,0.000
0.468,0.000
0.477,0.000
0.435,0.042
0.396,0.175
0.395,0.305
0.524,0.390
0.571,0.418
0.557,0.409
0.507,0.376
0.415,0.261
0.401,0.095
0.459,0.001
0.462,0.000
0.436,0.000
0.448,0.000
0.464,0.000
0.466,0.000
0.481,0.000
0.486,0.000
0.492,0.000
0.520,0.000
0.504,0.000
0.466,0.000
0.448,0.000
0.456,0.000
0.447,0.000
0.477,0.007
0.484,0.031
0.536,0.067
0.674,0.076
0.748,0.079
0.749,0.077
0.742,0.073
0.713,0.051
0.668,0.012
0.611,0.000
0.529,0.000
0.456,0.000
0.455,0.000
0.542,0.000
0.565,0.000
0.508,0.000
0.386,0.000
0.350,0.000
0.324,0.000
0.308,0.000
0.313,0.000
0.329,0.000
0.359,0.000
0.354,0.000
0.316,0.002
0.333,0.012
0.319,0.026
0.346,0.045
0.321,0.057
0.316,0.105
0.354,0.171
0.401,0.083
0.397,0.015
0.405,0.000
0.417,0.000
0.377,0.000
0.382,0.000
0.376,0.000
0.347,0.000
0.339,0.000
0.359,0.000
0.377,0.000
0.368,0.000
0.380,0.000
0.351,0.000
0.314,0.000
0.271,0.000
0.250,0.000
0.224,0.005
0.205,0.053
0.195,0.116
0.201,0.134
0.176,0.098
0.136,0.066
0.095,0.052
0.068,0.029
0.115,0.010
0.221,0.000
0.291,0.000
0.315,0.000
0.297,0.000
0.240,0.000
0.214,0.000
0.283,0.000
0.259,0.000
0.255,0.000
0.268,0.000
0.283,0.000
0.232,0.000
0.181,0.000
0.142,0.000
0.153,0.000
0.225,0.001
0.255,0.026
0.254,0.062
0.257,0.139
0.256,0.189
0.269,0.242
0.339,0.252
0.305,0.138
0.239,0.037
0.179,0.000
0.151,0.000
0.111,0.000
0.094,0.000
0.094,0.000
0.107,0.000
0.113,0.000
0.098,0.000
0.066,0.000
0.032,0.000
0.014,0.000
0.013,0.000
0.013,0.000
0.011,0.000
0.007,0.000
0.004,0.005
0.008,0.053
0.016,0.128
0.017,0.243
0.020,0.372
0.027,0.329
0.035,0.141
0.041,0.037
0.046,0.007
0.058,0.000
0.060,0.000
0.054,0.000
0.050,0.000
0.042,0.000
0.031,0.000
0.029,0.000
0.046,0.000
0.074,0.000
0.111,0.000
0.139,0.000
0.158,0.000
0.188,0.000
0.248,0.000
0.320,0.000
0.367,0.010
0.384,0.095
0.425,0.239
0.459,0.310
0.533,0.357
0.578,0.333
0.577,0.290
0.603,0.195
0.624,0.088
0.643,0.000
0.659,0.000
0.671,0.000
0.683,0.000
0.693,0.000
0.666,0.000
0.588,0.000
0.527,0.000
0.514,0.000
0.520,0.000
0.499,0.000
0.480,0.000
0.451,0.000
0.434,0.000
0.425,0.000
0.399,0.022
0.301,0.135
0.222,0.289
0.209,0.381
0.186,0.492
0.186,0.453
0.175,0.430
0.152,0.270
0.162,0.071
0.166,0.000
0.146,0.000
0.116,0.000
0.085,0.000
0.062,0.000
0.045,0.000
0.034,0.000
0.041,0.000
0.044,0.000
0.026,0.000
0.018,0.000
0.016,0.000
0.021,0.000
0.026,0.000
0.025,0.000
0.022,0.007
0.033,0.032
0.052,0.042
0.079,0.037
0.105,0.141
0.129,0.242
0.145,0.316
0.148,0.150
0.152,0.030
0.159,0.000
0.153,0.000
0.137,0.000
0.130,0.000
0.121,0.000
0.113,0.000
0.128,0.000
0.149,0.000
0.188,0.000
0.233,0.000
0.268,0.000
0.305,0.000
0.336,0.000
0.387,0.000
0.417,0.000
0.428,0.008
0.389,0.116
0.359,0.290
0.374,0.335
0.361,0.295
0.347,0.273
0.316,0.228
0.289,0.117
0.299,0.048
0.339,0.000
0.348,0.000
0.374,0.000
0.395,0.000
0.385,0.000
0.379,0.000
0.374,0.000
0.365,0.000
0.348,0.000
0.313,0.000
0.272,0.000
0.223,0.000
0.166,0.000
0.118,0.000
0.084,0.000
0.068,0.013
0.061,0.084
0.042,0.158
0.046,0.254
0.039,0.290
0.039,0.299
0.051,0.161
0.081,0.063
0.145,0.015
0.233,0.000
0.326,0.000
0.376,0.000
0.386,0.000
0.428,0.000
0.469,0.000
0.560,0.000
0.661,0.000
0.671,0.000
0.635,0.000
0.552,0.000
0.284,0.000
0.121,0.000
0.120,0.000
0.273,0.000
0.522,0.006
0.630,0.058
0.673,0.125
0.678,0.154
0.677,0.190
0.696,0.326
0.706,0.286
0.696,0.139
0.694,0.027
0.653,0.000
0.550,0.000
0.431,0.000
0.322,0.000
0.226,0.000
0.147,0.000
0.096,0.000
0.068,0.000
0.045,0.000
0.032,0.000
0.032,0.000
0.035,0.000
0.038,0.000
0.058,0.000
0.093,0.000
0.125,0.010
0.156,0.143
0.130,0.308
0.155,0.278
0.212,0.107
0.232,0.042
0.400,0.025
0.497,0.017
0.657,0.000
0.731,0.000
0.749,0.000
0.745,0.000
0.626,0.000
0.590,0.000
0.866,0.000
0.904,0.000
0.921,0.000
0.929,0.000
0.938,0.000
0.942,0.000
0.929,0.000
0.911,0.000
0.876,0.000
0.843,0.000
0.826,0.009
0.794,0.076
0.754,0.125
0.734,0.126
0.738,0.157
0.752,0.165
0.750,0.150
0.725,0.108
0.698,0.029
0.715,0.000
0.750,0.000
0.723,0.000
0.711,0.000
0.760,0.000
0.781,0.000
0.797,0.000
0.822,0.000
0.838,0.000
0.852,0.000
0.862,0.000
0.865,0.000
0.864,0.000
0.854,0.000
0.820,0.000
0.786,0.023
0.739,0.180
0.694,0.328
0.667,0.403
0.630,0.448
0.585,0.459
0.548,0.411
0.532,0.265
0.557,0.071
0.550,0.000
0.549,0.000
0.532,0.000
0.492,0.000
0.456,0.000
0.408,0.000
0.339,0.000
0.295,0.000
0.280,0.000
0.265,0.000
0.235,0.000
0.214,0.000
0.217,0.000
0.234,0.000
0.262,0.000
0.297,0.000
0.307,0.007
0.307,0.026
0.325,0.048
0.293,0.061
0.273,0.054
0.253,0.051
0.291,0.029
0.334,0.006
0.427,0.000
0.524,0.000
0.633,0.000
0.673,0.000
0.676,0.000
0.681,0.000
0.653,0.000
0.633,0.000
0.592,0.000
0.584,0.000
0.586,0.000
0.590,0.000
0.578,0.000
0.585,0.000
0.585,0.000
0.593,0.020
0.573,0.184
0.502,0.353
0.490,0.439
0.547,0.426
0.552,0.362
0.545,0.261
0.560,0.142
0.574,0.032
0.532,0.000
0.536,0.000
0.541,0.000
0.538,0.000
0.538,0.000
0.539,0.000
0.553,0.000
0.599,0.000
0.622,0.000
0.628,0.000
0.610,0.000
0.595,0.000
0.581,0.000
0.552,0.000
0.553,0.000
0.540,0.019
0.473,0.184
0.374,0.390
0.328,0.507
0.385,0.559
0.364,0.553
0.322,0.480
0.287,0.329
0.306,0.109
0.333,0.000
0.326,0.000
0.290,0.000
0.235,0.000
0.186,0.000
0.148,0.000
0.117,0.000
0.094,0.000
0.084,0.000
0.081,0.000
0.077,0.000
0.082,0.000
0.090,0.000
0.079,0.000
0.062,0.000
0.054,0.001
0.043,0.017
0.032,0.029
0.027,0.058
0.034,0.116
0.041,0.109
0.041,0.095
0.040,0.056
0.040,0.011
0.039,0.000
0.039,0.000
0.040,0.000
0.045,0.000
0.055,0.000
0.066,0.000
0.076,0.000
0.076,0.000
0.082,0.000
0.130,0.000
0.244,0.000
0.370,0.000
0.498,0.000
0.549,0.000
0.503,0.000
0.477,0.005
0.427,0.108
0.343,0.240
0.330,0.358
0.305,0.384
0.283,0.371
0.316,0.327
0.358,0.221
0.380,0.058
0.377,0.000
0.344,0.000
0.305,0.000
0.254,0.000
0.196,0.000
0.151,0.000
0.102,0.000
0.061,0.000
0.038,0.000
0.025,0.000
0.013,0.000
0.018,0.000
0.031,0.000
0.042,0.000
0.061,0.000
0.074,0.000
0.090,0.016
0.111,0.036
0.150,0.068
0.180,0.079
0.205,0.088
0.221,0.090
0.250,0.034
0.298,0.002
0.339,0.000
0.365,0.000
0.380,0.000
0.390,0.000
0.456,0.000
0.479,0.000
0.541,0.000
0.565,0.000
0.550,0.000
0.531,0.000
0.546,0.000
0.568,0.000
0.622,0.000
0.681,0.000
0.713,0.000
0.792,0.001
0.741,0.046
0.639,0.110
0.453,0.135
0.294,0.152
0.225,0.122
0.228,0.108
0.246,0.059
0.276,0.007
0.308,0.000
0.352,0.000
0.389,0.000
0.407,0.000
0.383,0.000
0.355,0.000
0.344,0.000
0.313,0.000
0.306,0.000
0.313,0.000
0.328,0.000
0.366,0.000
0.374,0.000
0.415,0.000
0.481,0.000
0.536,0.000
0.520,0.038
0.555,0.085
0.600,0.141
0.598,0.134
0.577,0.097
0.596,0.062
0.664,0.037
0.738,0.006
0.769,0.000
0.832,0.000
0.855,0.000
0.839,0.000
0.812,0.000
0.788,0.000
0.755,0.000
0.723,0.000
0.709,0.000
0.704,0.000
0.692,0.000
0.678,0.000
0.661,0.000
0.606,0.000
0.601,0.000
0.618,0.000
0.586,0.019
0.579,0.052
0.541,0.078
0.532,0.076
0.529,0.060
0.519,0.040
0.536,0.021
0.551,0.002
0.540,0.000
0.496,0.000
0.462,0.000
0.438,0.000
0.410,0.000
0.355,0.000
0.341,0.000
0.348,0.000
0.347,0.000
0.401,0.000
0.411,0.000
0.401,0.000
0.395,0.000
0.390,0.000
0.399,0.000
0.365,0.000
0.328,0.036
0.333,0.114
0.308,0.160
0.280,0.180
0.262,0.192
0.240,0.116
0.215,0.056
0.197,0.006
0.198,0.000
0.206,0.000
0.208,0.000
0.227,0.000
0.235,0.000
0.244,0.000
0.252,0.000
0.254,0.000
0.253,0.000
0.268,0.000
0.260,0.000
0.238,0.000
0.223,0.000
0.228,0.000
0.261,0.000
0.282,0.000
0.312,0.061
0.265,0.171
0.215,0.258
0.205,0.310
0.209,0.340
0.237,0.266
0.201,0.136
0.188,0.017
0.176,0.000
0.154,0.000
0.138,0.000
0.122,0.000
0.095,0.000
0.067,0.000
0.048,0.000
0.040,0.000
0.035,0.000
0.037,0.000
0.037,0.000
0.036,0.000
0.040,0.000
0.052,0.000
0.075,0.000
0.099,0.000
0.116,0.006
0.117,0.024
0.113,0.039
0.105,0.044
0.117,0.037
0.123,0.019
0.143,0.004
0.188,0.000
0.221,0.000
0.247,0.000
0.273,0.000
0.293,0.000
0.327,0.000
0.339,0.000
0.342,0.000
0.348,0.000
0.347,0.000
0.356,0.000
0.430,0.000
0.493,0.000
0.488,0.000
0.437,0.000
0.407,0.000
0.385,0.000
0.362,0.025
0.308,0.050
0.258,0.090
0.170,0.107
0.130,0.106
0.105,0.075
0.095,0.033
0.093,0.002
0.079,0.000
0.073,0.000
0.076,0.000
0.075,0.000
0.075,0.000
0.079,0.000
0.086,0.000
0.098,0.000
0.119,0.000
0.145,0.000
0.166,0.000
0.174,0.000
0.187,0.000
0.218,0.000
0.286,0.000
0.368,0.000
0.532,0.004
0.667,0.025
0.786,0.049
0.844,0.056
0.802,0.045
0.697,0.025
0.593,0.010
0.527,0.000
0.456,0.000
0.385,0.000
0.380,0.000
0.338,0.000
0.300,0.000
0.259,0.000
0.236,0.000
0.239,0.000
0.230,0.000
0.232,0.000
0.238,0.000
0.227,0.000
0.208,0.000
0.201,0.000
0.206,0.000
0.199,0.000
0.174,0.026
0.131,0.081
0.113,0.096
0.108,0.107
0.112,0.074
0.113,0.040
0.137,0.016
0.170,0.000
0.188,0.000
0.187,0.000
0.188,0.000
0.196,0.000
0.204,0.000
0.210,0.000
0.213,0.000
0.205,0.000
0.201,0.000
0.199,0.000
0.193,0.000
0.191,0.000
0.207,0.000
0.248,0.000
0.289,0.000
0.319,0.000
0.337,0.025
0.321,0.070
0.320,0.107
0.288,0.120
0.272,0.101
0.245,0.067
0.261,0.028
0.286,0.001
0.281,0.000
0.278,0.000
0.273,0.000
0.254,0.000
0.223,0.000
0.188,0.000
0.161,0.000
0.141,0.000
0.124,0.000
0.111,0.000
0.100,0.000
0.094,0.000
0.090,0.000
0.090,0.000
0.093,0.000
0.100,0.000
0.112,0.032
0.110,0.092
0.091,0.167
0.079,0.256
0.085,0.275
0.111,0.217
0.168,0.105
0.248,0.007
0.325,0.000
0.368,0.000
0.385,0.000
0.392,0.000
0.420,0.000
0.440,0.000
0.453,0.000
0.469,0.000
0.488,0.000
0.490,0.000
0.475,0.000
0.467,0.000
0.462,0.000
0.462,0.000
0.477,0.000
0.490,0.000
0.452,0.027
0.385,0.090
0.326,0.157
0.278,0.178
0.244,0.149
0.221,0.103
0.254,0.037
0.283,0.001
0.289,0.000
0.286,0.000
0.273,0.000
0.236,0.000
0.184,0.000
0.151,0.000
0.142,0.000
0.143,0.000
0.141,0.000
0.151,0.000
0.162,0.000
0.169,0.000
0.169,0.000
0.174,0.000
0.197,0.000
0.189,0.000
0.141,0.055
0.114,0.142
0.097,0.420
0.084,0.494
0.085,0.470
0.117,0.375
0.139,0.187
0.153,0.017
0.141,0.000
0.118,0.000
0.097,0.000
0.078,0.000
0.059,0.000
0.048,0.000
0.047,0.000
0.073,0.000
0.132,0.000
0.189,0.000
0.213,0.000
0.193,0.000
0.179,0.000
0.189,0.000
0.218,0.000
0.238,0.000
0.223,0.054
0.212,0.238
0.212,0.407
0.186,0.488
0.158,0.479
0.160,0.394
0.185,0.232
0.221,0.020
0.229,0.000
0.221,0.000
0.217,0.000
0.230,0.000
0.262,0.000
0.283,0.000
0.296,0.000
0.305,0.000
0.311,0.000
0.314,0.000
0.299,0.000
0.291,0.000
0.310,0.000
0.319,0.000
0.345,0.000
0.379,0.000
0.399,0.084
0.425,0.257
0.455,0.360
0.490,0.382
0.526,0.374
0.566,0.282
0.608,0.115
0.653,0.002
0.680,0.000
0.665,0.000
0.652,0.000
0.656,0.000
0.662,0.000
0.682,0.000
0.710,0.000
0.719,0.000
0.682,0.000
0.663,0.000
0.624,0.000
0.565,0.000
0.538,0.000
0.483,0.000
0.481,0.000
0.420,0.000
0.362,0.048
0.350,0.219
0.320,0.395
0.298,0.476
0.306,0.469
0.437,0.371
0.486,0.200
0.515,0.012
0.553,0.000
0.562,0.000
0.573,0.000
0.578,0.000
0.575,0.000
0.607,0.000
0.616,0.000
0.618,0.000
0.615,0.000
0.537,0.000
0.490,0.000
0.488,0.000
0.532,0.000
0.602,0.000
0.671,0.000
0.782,0.000
0.945,0.000
0.898,0.013
0.892,0.034
0.898,0.050
0.920,0.074
0.932,0.051
0.936,0.015
0.946,0.000
0.928,0.000
0.886,0.000
0.834,0.000
0.772,0.000
0.739,0.000
0.703,0.000
0.680,0.000
0.660,0.000
0.694,0.000
0.712,0.000
0.690,0.000
0.670,0.000
0.684,0.000
0.719,0.000
0.676,0.000
0.661,0.000
0.668,0.018
0.684,0.058
0.649,0.182
0.683,0.308
0.657,0.298
0.653,0.237
0.693,0.065
0.691,0.003
0.645,0.000
0.603,0.000
0.581,0.000
0.565,0.000
0.529,0.000
0.490,0.000
0.481,0.000
0.435,0.000
0.418,0.000
0.444,0.000
0.400,0.000
0.357,0.000
0.350,0.000
0.354,0.000
0.392,0.000
0.494,0.000
0.575,0.066
0.649,0.208
0.738,0.222
0.752,0.144
0.786,0.080
0.809,0.031
0.835,0.008
0.868,0.000
0.910,0.000
0.946,0.000
0.946,0.000
0.953,0.000
0.957,0.000
0.975,0.000
0.971,0.000
0.964,0.000
0.943,0.000
0.910,0.000
0.900,0.000
0.909,0.000
0.914,0.000
0.924,0.000
0.938,0.000
0.946,0.000
0.950,0.011
0.961,0.069
0.973,0.078
0.979,0.075
0.977,0.047
0.966,0.042
0.939,0.015
0.886,0.000
0.786,0.000
0.863,0.000
0.935,0.000
0.967,0.000
0.983,0.000
0.988,0.000
0.988,0.000
0.979,0.000
0.954,0.000
0.909,0.000
0.822,0.000
0.766,0.000
0.747,0.000
0.646,0.000
0.524,0.000
0.466,0.000
0.382,0.092
0.280,0.279
0.188,0.385
0.132,0.392
0.111,0.350
0.153,0.316
0.262,0.161
0.338,0.005
0.314,0.000
0.297,0.000
0.381,0.000
0.476,0.000
0.554,0.000
0.669,0.000
0.813,0.000
0.886,0.000
0.926,0.000
0.948,0.000
0.933,0.000
0.922,0.000
0.942,0.000
0.960,0.000
0.983,0.000
0.988,0.000
0.981,0.000
0.959,0.017
0.946,0.028
0.887,0.028
0.731,0.025
0.752,0.038
0.772,0.021
0.804,0.000
0.830,0.000
0.881,0.000
0.878,0.000
0.853,0.000
0.818,0.000
0.769,0.000
0.752,0.000
0.719,0.000
0.719,0.000
0.694,0.000
0.644,0.000
0.536,0.000
0.428,0.000
0.284,0.000
0.305,0.000
0.380,0.000
0.420,0.011
0.462,0.045
0.492,0.085
0.520,0.114
0.554,0.111
0.568,0.082
0.584,0.041
0.545,0.000
0.493,0.000
0.437,0.000
0.407,0.000
0.377,0.000
0.357,0.000
0.341,0.000
0.326,0.000
0.316,0.000
0.292,0.000
0.303,0.000
0.328,0.000
0.350,0.000
0.311,0.000
0.215,0.000
0.145,0.000
0.112,0.000
0.111,0.006
0.147,0.052
0.203,0.071
0.247,0.167
0.262,0.182
0.307,0.109
0.267,0.064
0.248,0.000
0.321,0.000
0.506,0.000
0.646,0.000
0.694,0.000
0.772,0.000
0.847,0.000
0.872,0.000
0.898,0.000
0.916,0.000
0.932,0.000
0.948,0.000
0.956,0.000
0.954,0.000
0.939,0.000
0.917,0.000
0.901,0.000
0.871,0.021
0.831,0.078
0.806,0.189
0.781,0.177
0.760,0.140
0.731,0.090
0.695,0.028
0.656,0.000
0.616,0.000
0.621,0.000
0.640,0.000
0.634,0.000
0.649,0.000
0.707,0.000
0.740,0.000
0.808,0.000
0.861,0.000
0.863,0.000
0.849,0.000
0.864,0.000
0.897,0.000
0.893,0.000
0.860,0.000
0.818,0.000
0.808,0.057
0.856,0.226
0.909,0.322
0.906,0.169
0.871,0.060
0.798,0.031
0.688,0.006
0.578,0.000
0.395,0.000
0.326,0.000
0.321,0.000
0.385,0.000
0.466,0.000
0.520,0.000
0.478,0.000
0.404,0.000
0.367,0.000
0.316,0.000
0.304,0.000
0.359,0.000
0.380,0.000
0.367,0.000
0.345,0.000
0.302,0.000
0.257,0.002
0.189,0.023
0.126,0.052
0.102,0.105
0.111,0.143
0.127,0.130
0.138,0.058
0.141,0.000
0.122,0.000
0.092,0.000
0.062,0.000
0.031,0.000
0.033,0.000
0.070,0.000
0.113,0.000
0.139,0.000
0.197,0.000
0.308,0.000
0.459,0.000
0.553,0.000
0.584,0.000
0.565,0.000
0.601,0.000
0.607,0.000
0.633,0.039
0.595,0.126
0.563,0.192
0.536,0.227
0.516,0.222
0.512,0.197
0.502,0.094
0.496,0.001
0.462,0.000
0.471,0.000
0.435,0.000
0.459,0.000
0.464,0.000
0.438,0.000
0.396,0.000
0.336,0.000
0.297,0.000
0.303,0.000
0.310,0.000
0.297,0.000
0.263,0.000
0.221,0.000
0.172,0.000
0.127,0.000
0.091,0.014
0.077,0.062
0.083,0.106
0.096,0.122
0.098,0.114
0.095,0.089
0.086,0.026
0.088,0.000
0.110,0.000
0.114,0.000
0.115,0.000
0.133,0.000
0.149,0.000
0.158,0.000
0.185,0.000
0.214,0.000
0.238,0.000
0.283,0.000
0.332,0.000
0.369,0.000
0.404,0.000
0.469,0.000
0.605,0.000
0.696,0.000
0.760,0.000
0.843,0.008
0.913,0.024
0.906,0.031
0.873,0.021
0.885,0.013
0.959,0.017
0.986,0.000
0.987,0.000
0.978,0.000
0.965,0.000
0.953,0.000
0.950,0.000
0.955,0.000
0.956,0.000
0.953,0.000
0.952,0.000
0.933,0.000
0.903,0.000
0.876,0.000
0.820,0.000
0.663,0.000
0.508,0.000
0.469,0.000
0.392,0.002
0.376,0.014
0.314,0.095
0.235,0.199
0.222,0.171
0.265,0.112
0.288,0.065
0.268,0.000
0.219,0.000
0.141,0.000
0.078,0.000
0.042,0.000
0.021,0.000
0.011,0.000
0.039,0.000
0.097,0.000
0.155,0.000
0.219,0.000
0.258,0.000
0.268,0.000
0.252,0.000
0.225,0.000
0.209,0.000
0.226,0.000
0.230,0.040
0.214,0.145
0.195,0.198
0.179,0.210
0.143,0.141
0.127,0.055
0.118,0.014
0.119,0.000
0.123,0.000
0.113,0.000
0.099,0.000
0.090,0.000
0.078,0.000
0.075,0.000
0.076,0.000
0.075,0.000
0.073,0.000
0.071,0.000
0.071,0.000
0.070,0.000
0.068,0.000
0.074,0.000
0.080,0.000
0.090,0.000
0.100,0.010
0.087,0.042
0.063,0.060
0.044,0.079
0.033,0.069
0.028,0.035
0.021,0.012
0.015,0.000
0.010,0.000
0.009,0.000
0.018,0.000
0.035,0.000
0.058,0.000
0.082,0.000
0.110,0.000
0.148,0.000
0.195,0.000
0.223,0.000
0.235,0.000
0.235,0.000
0.261,0.000
0.244,0.000
0.289,0.000
0.303,0.000
0.291,0.013
0.268,0.050
0.252,0.120
0.271,0.200
0.297,0.189
0.360,0.085
0.423,0.036
0.426,0.000
0.453,0.000
0.471,0.000
0.471,0.000
0.508,0.000
0.590,0.000
0.655,0.000
0.655,0.000
0.641,0.000
0.663,0.000
0.681,0.000
0.694,0.000
0.717,0.000
0.717,0.000
0.704,0.000
0.699,0.000
0.707,0.000
0.712,0.038
0.673,0.076
0.631,0.079
0.590,0.062
0.514,0.059
0.425,0.063
0.345,0.018
0.313,0.000
0.280,0.000
0.260,0.000
0.225,0.000
0.173,0.000
0.132,0.000
0.100,0.000
0.104,0.000
0.105,0.000
0.104,0.000
0.127,0.000
0.139,0.000
0.124,0.000
0.085,0.000
0.045,0.000
0.028,0.000
0.082,0.000
0.151,0.015
0.208,0.060
0.245,0.109
0.268,0.156
0.308,0.283
0.400,0.234
0.486,0.087
0.548,0.001
0.570,0.000
0.532,0.000
0.503,0.000
0.496,0.000
0.515,0.000
0.533,0.000
0.524,0.000
0.520,0.000
0.506,0.000
0.469,0.000
0.401,0.000
0.307,0.000
0.209,0.000
0.124,0.000
0.067,0.000
0.030,0.000
0.007,0.003
0.007,0.017
0.032,0.034
0.071,0.047
0.124,0.049
0.207,0.028
0.313,0.010
0.405,0.000
0.558,0.000
0.633,0.000
0.667,0.000
0.671,0.000
0.694,0.000
0.694,0.000
0.723,0.000
0.762,0.000
0.832,0.000
0.886,0.000
0.934,0.000
0.954,0.000
0.951,0.000
0.924,0.000
0.862,0.000
0.736,0.000
0.567,0.009
0.508,0.015
0.447,0.028
0.381,0.007
0.299,0.010
0.278,0.011
0.293,0.004
0.266,0.000
0.237,0.000
0.215,0.000
0.191,0.000
0.151,0.000
0.195,0.000
0.291,0.000
0.353,0.000
0.383,0.000
0.440,0.000
0.504,0.000
0.581,0.000
0.577,0.000
0.567,0.000
0.539,0.000
0.560,0.000
0.578,0.000
0.613,0.021
0.674,0.106
0.676,0.139
0.685,0.105
0.665,0.105
0.644,0.083
0.618,0.026
0.598,0.000
0.548,0.000
0.556,0.000
0.537,0.000
0.551,0.000
0.594,0.000
0.600,0.000
0.629,0.000
0.652,0.000
0.677,0.000
0.712,0.000
0.714,0.000
0.705,0.000
0.738,0.000
0.763,0.000
0.766,0.000
0.798,0.000
0.806,0.004
0.800,0.013
0.803,0.023
0.775,0.037
0.749,0.065
0.751,0.053
0.735,0.027
0.731,0.000
0.733,0.000
0.821,0.000
0.814,0.000
0.789,0.000
0.801,0.000
0.837,0.000
0.848,0.000
0.839,0.000
0.821,0.000
0.818,0.000
0.818,0.000
0.806,0.000
0.787,0.000
0.782,0.000
0.775,0.000
0.769,0.000
0.766,0.018
0.762,0.030
0.753,0.048
0.742,0.121
0.736,0.221
0.731,0.199
0.714,0.087
0.695,0.001
0.659,0.000
0.587,0.000
0.524,0.000
0.483,0.000
0.465,0.000
0.442,0.000
0.450,0.000
0.365,0.000
0.311,0.000
0.286,0.000
0.266,0.000
0.283,0.000
0.293,0.000
0.334,0.000
0.296,0.000
0.253,0.000
0.196,0.008
0.157,0.029
0.146,0.041
0.159,0.039
0.183,0.028
0.226,0.014
0.212,0.003
0.218,0.000
0.218,0.000
0.223,0.000
0.221,0.000
0.228,0.000
0.250,0.000
0.263,0.000
0.252,0.000
0.228,0.000
0.202,0.000
0.187,0.000
0.183,0.000
0.200,0.000
